mask_id,segmentation,area,bbox,predicted_iou,point_coords,stability_score,crop_box
209,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",30398,"[1308.0, 480.0, 739.0, 231.0]",0.8728364109992981,"[[1606.0859375, 493.78125]]",0.9526076912879944,"[791.0, 0.0, 1257.0, 916.0]"
210,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",7131,"[1529.0, 68.0, 518.0, 203.0]",0.868773877620697,"[[1802.4921875, 236.15625]]",0.9267177581787109,"[791.0, 0.0, 1257.0, 916.0]"
211,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",7228,"[1598.0, 202.0, 449.0, 70.0]",0.8623384237289429,"[[1861.4140625, 236.15625]]",0.9306864738464355,"[791.0, 0.0, 1257.0, 916.0]"
212,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",16143,"[812.0, 569.0, 634.0, 94.0]",0.8580559492111206,"[[977.5859375, 579.65625]]",0.9139010906219482,"[791.0, 0.0, 1257.0, 916.0]"
213,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",14847,"[861.0, 191.0, 1186.0, 213.0]",0.857151448726654,"[[1959.6171875, 393.59375]]",0.9076766967773438,"[791.0, 0.0, 1257.0, 916.0]"
214,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",7178,"[1147.0, 212.0, 900.0, 60.0]",0.8553996086120605,"[[1979.2578125, 250.46875]]",0.9276254177093506,"[791.0, 0.0, 1257.0, 916.0]"
215,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",7132,"[1695.0, 67.0, 352.0, 204.0]",0.8541869521141052,"[[1782.8515625, 236.15625]]",0.9222087860107422,"[791.0, 0.0, 1257.0, 916.0]"
216,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",31233,"[925.0, 480.0, 1122.0, 123.0]",0.8538409471511841,"[[1959.6171875, 593.96875]]",0.8194559216499329,"[791.0, 0.0, 1257.0, 916.0]"
217,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",4773,"[1199.0, 0.0, 765.0, 33.0]",0.8534578084945679,"[[1232.9140625, 7.15625]]",0.962368905544281,"[791.0, 0.0, 1257.0, 916.0]"
218,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",4944,"[1368.0, 216.0, 73.0, 89.0]",0.851394772529602,"[[1370.3984375, 264.78125]]",0.8077964186668396,"[791.0, 0.0, 1257.0, 916.0]"
219,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",30203,"[1584.0, 105.0, 463.0, 348.0]",0.8484154939651489,"[[1625.7265625, 121.65625]]",0.9582644701004028,"[791.0, 0.0, 1257.0, 916.0]"
220,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",7374,"[1146.0, 69.0, 901.0, 203.0]",0.8453935980796814,"[[2018.5390625, 250.46875]]",0.916451096534729,"[791.0, 0.0, 1257.0, 916.0]"
221,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",14374,"[1450.0, 406.0, 80.0, 349.0]",0.8439937233924866,"[[1488.2421875, 665.53125]]",0.9123015999794006,"[791.0, 0.0, 1257.0, 916.0]"
222,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",3713,"[1576.0, 387.0, 60.0, 71.0]",0.8402000069618225,"[[1625.7265625, 422.21875]]",0.9288476705551147,"[791.0, 0.0, 1257.0, 916.0]"
223,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",10622,"[1082.0, 332.0, 64.0, 331.0]",0.83841872215271,"[[1134.7109375, 422.21875]]",0.8902449607849121,"[791.0, 0.0, 1257.0, 916.0]"
224,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",16794,"[1577.0, 571.0, 470.0, 80.0]",0.8371490836143494,"[[1979.2578125, 636.90625]]",0.9048880338668823,"[791.0, 0.0, 1257.0, 916.0]"
225,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",19365,"[1417.0, 205.0, 108.0, 220.0]",0.8363116383552551,"[[1488.2421875, 407.90625]]",0.8666829466819763,"[791.0, 0.0, 1257.0, 916.0]"
226,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",15935,"[1058.0, 12.0, 989.0, 145.0]",0.8361250758171082,"[[1939.9765625, 135.96875]]",0.9004694223403931,"[791.0, 0.0, 1257.0, 916.0]"
227,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",39224,"[1455.0, 0.0, 141.0, 773.0]",0.8313587307929993,"[[1566.8046875, 164.59375]]",0.9233436584472656,"[791.0, 0.0, 1257.0, 916.0]"
228,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",46582,"[1615.0, 0.0, 130.0, 832.0]",0.8304070830345154,"[[1625.7265625, 751.40625]]",0.9016581773757935,"[791.0, 0.0, 1257.0, 916.0]"
229,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",24695,"[1752.0, 497.0, 295.0, 104.0]",0.8292120695114136,"[[1782.8515625, 551.03125]]",0.9691609144210815,"[791.0, 0.0, 1257.0, 916.0]"
230,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",7589,"[1329.0, 613.0, 718.0, 155.0]",0.8281010389328003,"[[1979.2578125, 751.40625]]",0.8993788957595825,"[791.0, 0.0, 1257.0, 916.0]"
231,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",390,"[1490.0, 529.0, 30.0, 18.0]",0.8242476582527161,"[[1507.8828125, 536.71875]]",0.9430692791938782,"[791.0, 0.0, 1257.0, 916.0]"
232,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",15824,"[1597.0, 57.0, 450.0, 100.0]",0.823814868927002,"[[1763.2109375, 93.03125]]",0.8822837471961975,"[791.0, 0.0, 1257.0, 916.0]"
233,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",5863,"[1572.0, 615.0, 61.0, 104.0]",0.8232086300849915,"[[1606.0859375, 679.84375]]",0.9360995888710022,"[791.0, 0.0, 1257.0, 916.0]"
234,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",23362,"[1753.0, 753.0, 294.0, 97.0]",0.8209394216537476,"[[1861.4140625, 794.34375]]",0.9318662881851196,"[791.0, 0.0, 1257.0, 916.0]"
235,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",418,"[1488.0, 678.0, 31.0, 19.0]",0.8107063174247742,"[[1507.8828125, 679.84375]]",0.9577465057373047,"[791.0, 0.0, 1257.0, 916.0]"
